Year,Month,Day,Rainfall,RH,Pressure,Temp,Min_T,Max_T,W_Speed,W_Direction,Radiation
2009,10,8,0,58.77,99.53,25.69,22.98,28.78,2.22,12.39,8.72
2009,10,9,0,58.03,99.54,25.62,22.94,28.99,2.68,313.19,8.48
2009,10,10,0,59.9,99.56,25.3,22.61,28.91,3.06,304.33,8.6
2009,10,11,0,57.69,99.71,25.3,22.65,28.66,1.94,345.71,8.27
2009,10,12,0,64.6,99.71,24.49,22.15,27.72,3.44,275.63,8.4
2009,10,13,0,65.59,99.69,23.12,20.59,26.28,3.66,274.88,8.87
2009,10,14,2,60.35,99.82,24.1,21.29,27.49,1.59,234.89,8.36
2009,10,15,0,62.94,100.07,25.07,22.44,28.52,3.93,54.43,8.11
2009,10,16,0,56.67,99.91,26.24,23.01,30.44,3.78,17.54,7.97
2009,10,17,0,51.97,99.69,26.85,24.12,31.06,2.68,41.61,7.48
2009,10,22,0,57.75,99.88,22.61,20.83,24.84,1.6,248.1,7.75
2009,10,23,0,59.54,99.83,23.44,20.59,26.58,2.36,86.89,7.24
2009,10,27,5,68.2,99.59,22.21,20.33,24.59,2.88,67.25,7.38
2009,11,5,1,67.44,99.91,19.95,17.78,22.25,3.98,262.02,7.44
2009,11,13,4,69.46,99.65,18.48,17.09,20.57,5.14,284.58,7.45
2009,11,14,0,60.82,99.93,17.89,15.54,20.05,2.88,0.08,7.45
2009,11,15,0,58.69,100.09,17.01,14.58,19.6,3.31,324.72,7.82
2009,11,17,0,61.28,99.83,16.85,14.95,19.26,5.62,357.74,7.64
2009,11,18,0,53.69,100.04,16.5,14.43,18.82,5.78,15.61,7.62
2009,11,19,0,50.34,100.23,17.4,15.79,19.33,1.89,42.01,7.63
2009,11,20,0,58.93,100.53,17,14.65,19.58,4.38,16.97,7.34
2009,11,22,0,60.71,100.39,17.35,15.34,19.92,3.22,49.36,7.3
2009,11,23,0,60.55,100.23,17.5,15.75,20.15,2.86,57.61,7.6
2009,11,25,0,73.24,99.77,17.52,15.99,19.81,4.98,52.94,7.55
2009,11,26,0,70.78,100.19,16.84,15.32,18.6,2.65,54.17,7.17
2009,11,27,0,68.88,100.31,16.97,15.27,19.15,2.69,34.31,7.09
2009,11,30,0,68.69,100.42,18.15,16.79,20.07,2.12,24.28,7.75
2009,12,2,0,66.65,100.15,17.14,15.49,19.27,7.66,84.26,7.48
2009,12,8,0,64.01,99.68,15.61,13.81,17.93,2.62,326,7.72
2009,12,9,0,64.84,99.67,15.99,14.62,17.67,2,68.5,7.39
2009,12,22,0,76.79,100.17,15.22,14.11,16.95,4.34,17.23,6.66
2009,12,30,0,61.24,99.39,14.31,12.76,16.07,3.62,328.7,6.36
2009,12,31,0,66.32,99.76,14.24,12.08,17.13,3.72,279.73,6.37
2010,1,2,0,86.76,99.34,17.02,15.06,20.29,8.22,226.8,6.47
2010,1,5,0,62.85,100.17,14.33,12.76,16.18,2.31,316.03,7.58
2010,1,7,0,80.63,100.46,15.28,13.01,18.17,3.67,69.56,7.45
2010,1,8,0,76.81,100.58,15.63,13.81,18.36,3.62,55.91,7.39
2010,1,26,0,67.8,100.81,7.71,5.58,9.83,5.54,47.12,7.1
2010,2,4,0,61.67,99.77,7.65,6.12,9.41,7.17,337.86,6.82
2010,2,5,0,61.06,100.01,8.02,6.18,10.15,6.21,6.19,6.99
2010,2,6,0,54.91,100.32,8.78,6.14,10.89,2.6,19.16,6.47
2010,2,19,0,83.15,99.66,15.89,13.62,19.15,7.02,268.03,6.46
2010,2,23,0,68.84,99.7,14.19,12.38,16.62,5.4,271.4,6.68
2010,3,1,0,73.15,99.67,15.1,12.95,18.32,3.11,290.18,6.78
2010,3,3,0,76.76,99.33,15.13,12.51,17.48,7.64,295.8,6.94
2010,3,17,0,61.52,100.13,13.85,11.55,16.01,3.38,29.84,7.57
2010,3,18,0,60.04,100.21,13.13,10.62,15.32,5.94,347.54,7.32
2010,3,20,0,54.24,100.86,13.85,10.92,17.17,3.65,341.4,7.24
2010,3,21,0,53.48,100.84,15.1,11.99,18.56,2.52,357.34,7.36
2010,3,22,0,57.93,100.4,15.43,12.2,19.45,2.19,323.76,7.36
2010,3,23,0,63.32,99.81,16.51,12.7,20.82,2.98,354.1,7.32
2010,3,24,0,63.73,99.58,17.43,14.08,22.12,2.33,290.76,7.29
2010,3,28,0,79.3,99.35,16.61,13.61,20.03,4.36,225.69,7.37
2010,3,29,0,72.01,99.56,16.21,14.03,18.75,7.38,259.08,7.48
2010,3,31,0,70.72,100.29,15.87,12.94,19.08,2.88,276.47,7.25
2010,4,3,0,79.42,99.63,17.26,14.31,21.12,3.36,280.77,7.4
2010,4,4,0,71.59,99.92,18.12,14.25,21.27,3.18,20.79,7.56
2010,4,5,0,62.64,100.06,18.32,14.93,22.53,3.57,16.33,7.4
2010,4,6,0,69.1,99.55,17.62,14.29,21.48,5.05,262.63,7.72
2010,4,7,3,69.01,99.23,16.1,13.95,18.61,8.7,260.51,8.03
2010,4,8,1,67.35,99.54,16.21,14.33,18.49,5.84,271.52,7.94
2010,4,9,0,63.84,99.86,15.78,13.61,18.3,2.86,301.36,7.66
2010,4,13,0,65.75,99.7,16.71,13.93,19.84,2.13,337.23,7.1
2010,4,14,0,70.41,99.82,17.29,14.8,20.16,1.32,355.29,7.52
2010,4,16,0,64.62,99.51,19.42,15.48,24.34,3.47,336.42,8.24
2010,4,17,0,65.43,99.58,19.95,16.35,24.37,2.77,302.85,7.84
2010,4,18,0,63.42,99.85,20.35,17.06,24.41,3.16,283.52,8.04
2010,4,21,2,70.58,99.02,18.32,16.08,20.85,4.89,261.69,7.71
2010,4,22,1,64.92,99.33,17.62,15.11,20.44,3.26,293.22,7.96
2010,4,23,0,62.05,99.99,18.48,15.19,21.75,3.98,315.59,8.17
2010,4,24,0,63.92,100.08,19.35,15.59,23.59,3.28,324.83,8.54
2010,4,26,0,59.18,99.5,21.35,17.92,25.98,2.82,313.46,7.88
2010,4,27,0,59.82,99.42,20.73,17.43,24.65,1.86,290.59,7.93
2010,4,28,0,70.85,99.4,19.58,16.63,22.57,3.02,306.62,8.36
2010,5,2,0,68.89,99.52,19.23,15.82,22.83,5.27,276.75,8.22
2010,5,4,0,69.86,99.56,19.75,16.25,23.62,3.05,278.76,7.93
2010,5,5,0,69.07,99.4,20.4,16.51,24.38,3.83,274.88,8.19
2010,5,7,0,67.95,99.24,21.31,17.69,25.65,2.57,283.34,8.18
2010,5,10,0,63.41,98.57,22.97,19.05,27.45,4.23,335.31,8.19
2010,5,11,0,54.36,98.96,24.22,20.1,28.87,2.32,324.02,8.19
2010,5,13,0,59.17,99.39,23.5,19.52,27.55,4.39,277.26,8.39
2010,5,19,0,64.08,99.65,20.23,18,22.84,6.92,261.27,8.91
2010,5,20,0,66.33,99.7,20.38,17.12,23.69,6.44,265.67,8.52
2010,5,22,0,64.56,99.18,21.24,18.24,25.81,5.16,234.12,8.63
2010,5,23,1,68.24,99.4,19.93,17.82,22.44,8.2,263.64,8.96
2010,5,24,0,67.7,99.66,20.95,18.27,23.74,4.73,278.99,8.53
2010,5,25,0,65.48,99.83,21.12,17.99,24.1,2.62,299.4,9.08
2010,5,26,0,58.24,99.59,22.63,18.2,26.88,2.48,336.17,8.56
2010,5,30,0,58.72,99.38,25.08,20.93,29.52,2.91,288.83,9.1
2010,5,31,0,55.96,99.31,24.92,20.72,29.08,2.77,294.9,8.96
2010,6,1,0,50.04,99,26.03,22.15,30.32,2.56,340.99,8.86
2010,6,3,0,66.98,99.42,23.75,21.44,26.78,2.73,277.42,9.05
2010,6,5,0,64.55,99.5,24.1,20.08,27.46,6.07,275.95,8.81
2010,6,6,0,60.22,99.2,25.3,21.34,29.47,7.12,261.28,8.73
2010,6,7,0,69.6,99.04,23.09,20.3,25.99,7.1,257,9.35
2010,6,8,0,65.51,99.11,23.65,21.15,26.39,4.33,260.57,9.31
2010,6,9,0,67.37,99.28,23.85,21.23,26.93,3.47,275.84,9.18
2010,6,10,0,68.38,99.21,23.47,21.23,25.99,3.93,265.31,9.29
2010,6,11,0,62.93,99.2,24.51,21.43,27.44,2.02,28.94,9.15
2010,6,12,0,55.84,99.17,26.45,22.36,30.35,2.53,320.68,9.08
2010,6,14,0,63.47,99.28,25.45,22.13,28.63,3.58,255.41,8.88
2010,6,15,0,62.16,99.26,26.49,22.88,29.93,5.59,268.51,8.6
2010,6,16,0,54.27,98.99,28.44,24.27,32.18,5.39,294.41,8.61
2010,6,17,0,48.57,98.83,29.64,25.84,33.06,3.42,313.45,8.64
2010,6,18,0,46.62,98.66,30.21,26.44,34.53,2.97,337.45,8.77
2010,6,19,0,53.73,98.58,29.03,25.33,33.06,3.07,279.51,8.64
2010,6,20,0,58.01,98.93,27.94,24.76,31.32,1.98,296.07,8.78
2010,6,21,0,55.59,99.16,28.28,24.74,31.89,3.19,276.41,8.69
2010,6,22,0,58.13,98.85,27.14,24.12,30.37,7.13,275.19,8.89
2010,6,23,0,62.22,98.8,25.1,22.91,27.71,10.56,262.33,9.21
2010,6,24,1,61.22,98.83,24.57,22.67,27.19,9.64,268.68,9.25
2010,6,27,0,65.96,99.34,24.19,21.65,27.34,5.55,265.16,9.2
2010,6,28,0,62.95,99.38,24.25,21.06,27.82,4.74,268.82,9.14
2010,6,29,0,62.51,99.17,25.1,21.35,28.82,4.14,289.29,9.01
2010,6,30,0,62.16,99.17,25.89,22.36,29.58,4.41,268.41,9.26
2010,7,1,0,65.12,99.16,25.7,22.45,29.14,5.79,267.63,9.18
2010,7,2,0,61.64,99.12,26.75,22.61,30.6,4.05,270.61,9.15
2010,7,3,0,57.23,99,28.07,24.26,31.99,4.65,280.87,8.76
2010,7,4,0,59.07,98.97,28.68,25.29,32.85,5.09,281.43,8.66
2010,7,5,0,55.96,98.92,28.43,24.88,32.24,4.41,271.34,8.66
2010,7,6,0,60.85,99.02,27.33,23.68,30.62,2.58,265.74,9.28
2010,7,7,0,60.99,99.08,27.62,23.93,31.29,3.59,262.06,9.86
2010,7,8,0,60.69,99.07,27.51,24.08,30.93,4.5,254.31,9.89
2010,7,9,0,63.13,99.1,27.43,23.9,30.83,3.03,266.86,9.6
2010,7,10,0,56.78,99.27,27.53,24.12,31.05,2.94,283.96,9.58
2010,7,11,0,54.59,99.32,27.98,24.32,31.7,3.55,275.45,9.27
2010,7,12,0,52.58,99.17,28.56,24.46,32.95,4.54,270.93,9.41
2010,7,14,0,63.15,98.6,28.57,24.54,32.4,4.06,259.84,9.57
2010,7,15,0,64.05,98.59,28.95,25.14,32.54,2.72,266.69,9.69
2010,7,17,0,64.1,99.03,29.23,26.32,32.3,4.47,270.2,9.75
2010,7,18,0,62.18,99.03,29.42,26.39,32.68,4.57,276.07,9.64
2010,7,19,0,62.67,99,29.23,26.27,32.61,5.53,271.12,9.58
2010,7,20,0,61.34,98.9,28.68,25.42,32.1,6.9,271.47,8.92
2010,7,21,0,63.76,98.78,28.75,24.61,32.62,4.98,270.04,9.18
2010,7,22,0,57.49,98.64,29.84,26.34,33.57,5.15,268.74,9.45
2010,7,23,0,54.34,98.55,30.13,26.47,33.52,4.2,265.56,9.51
2010,7,24,0,60.08,98.41,30.16,26.97,33.51,4.52,268.85,9.9
2010,7,25,0,60.17,98.44,29.75,26.47,32.9,2.5,272.26,10.44
2010,7,26,0,62.94,98.86,29.33,26.53,32.86,4.41,270.07,10.36
2010,7,27,0,65.05,99.18,27.67,25.13,30.98,7.04,278.92,9.46
2010,7,28,0,63.24,98.89,28.66,25.55,32.28,5.73,270.19,9.44
2010,7,29,0,58.77,98.71,29.32,25.28,33.3,1.99,258.99,9.04
2010,7,30,0,56.98,98.95,29.83,26.61,33.7,2.93,283.56,9.93
2010,8,1,0,46.35,98.86,32.8,28.6,36.97,4.01,279.09,9.95
2010,8,3,0,54.93,98.49,31.98,28.34,36.32,1.48,288.28,10.01
2010,8,4,0,63.21,98.43,31.27,28.26,34.96,1.85,100.31,9.95
2010,8,6,0,56.47,99.28,29.82,26.2,33.27,3.44,286.3,10.08
2010,8,7,0,55.91,99.38,30.18,27.33,33.46,3.44,285.39,9.89
2010,8,8,0,59.8,99.13,28.77,25.65,32.09,3.88,273.95,9.79
2010,8,9,0,67.63,98.91,29.34,26.57,32.99,4.59,264.25,9.73
2010,8,10,0,65.33,98.92,29.87,26.56,33.61,2.16,271.15,9.63
2010,8,11,0,64.09,99.05,30.58,28.13,33.67,2.05,261.99,9.71
2010,8,12,0,62.94,99.11,30.73,27.58,34.08,2.51,266.73,9.35
2010,8,13,0,63.27,99.11,30.85,27.66,34.28,2.75,262.81,9.14
2010,8,14,0,63.08,99.08,30.63,27.46,34.43,2.92,279.21,9.49
2010,8,15,0,58.82,98.97,31.65,27.99,36.3,2.4,293.79,9.53
2010,8,16,0,55.33,98.96,31.99,28.18,36.51,4.33,302.13,9.26
2010,8,17,0,53.65,98.92,32.62,29.01,37.33,3.96,298.89,9.28
2010,8,18,0,56.01,98.76,31.77,28.77,35.24,4.66,281.21,9.43
2010,8,19,0,51.84,98.96,31.59,27.64,36,3.02,280.12,9.17
2010,8,20,0,51.27,99.15,31.98,27.51,36.6,2.97,284.12,9.13
2010,8,21,0,54.07,98.97,32.29,28.21,36.36,3.06,308.89,9.11
2010,8,22,0,54.02,98.7,32.01,29.59,35.29,4.16,12.7,9.29
2010,8,23,0,53.25,98.68,31.82,28.35,35.17,3.44,317.7,9.21
2010,8,24,0,53.79,98.81,31.61,28.58,35.55,5.94,286.08,9.14
2010,8,25,0,60.9,98.79,30.47,27.72,34.44,7.12,272.17,9.2
2010,8,26,0,53.83,98.65,31.25,27.34,35.36,4.43,300.24,9.01
2010,8,27,0,54.57,98.86,31.04,27.78,34.22,3.65,21.44,9.19
2010,8,28,0,55.01,98.88,30.7,27.41,34.26,3.34,281.34,9.74
2010,8,29,0,59.54,99.02,30.02,26.47,33.83,3.81,274.63,9.28
2010,8,30,0,60.85,98.96,29.39,26.49,32.99,5.4,278.25,9.23
2010,8,31,0,62.14,98.76,28.69,25.74,32.37,5.18,266.26,9.4
2010,9,3,0,56.26,99.47,28.69,25.74,31.86,3.13,281.27,9.43
2010,9,4,0,54.07,99.27,29.15,26.26,32.47,4.29,274.81,9.25
2010,9,5,0,56.13,99.04,29.49,26.29,33.33,5.86,266.87,9.02
2010,9,6,0,63.69,98.99,29.35,26.58,33.03,5.21,271.41,9.16
2010,9,7,0,64.14,99.13,28.5,25.95,31.81,5.84,267.77,9.23
2010,9,8,0,60.15,99.36,28.02,24.33,31.46,2.58,277.92,9.16
2010,9,9,0,62.3,99.36,28.88,26.03,32.07,2.94,276.22,9.21
2010,9,10,0,59.99,99.01,29.28,26.23,33.04,3.04,279.71,9.12
2010,9,11,0,60.8,99.01,28.8,25.99,32.12,6.33,275.97,9.01
2010,9,12,0,67.13,99.24,26.82,24.37,29.83,6.08,268.57,8.92
2010,9,14,0,61.11,99.23,27.4,24.57,30.44,3.54,275.56,9.12
2010,9,15,0,59.93,99.36,27.89,25.2,30.75,2.05,284.43,9.03
2010,9,16,0,61.23,99.39,27.78,25.49,30.61,2.81,274.7,8.86
2010,9,17,0,64.7,99.35,26.67,24.41,29.69,4.84,268.76,9.43
2010,9,18,0,59.13,99.21,27.88,24.68,31.23,4.34,277.69,9.43
2010,9,19,0,58.14,99.1,28.94,25.11,33.14,2.75,306.49,9.65
2010,9,20,0,58.72,99.15,28.69,25.39,32.52,1.83,303.08,9.64
2010,9,21,0,57.35,99.19,29.09,25.73,32.89,2.65,300.99,8.92
2010,9,22,0,58.47,99.29,28.54,25.39,31.9,3.26,285.76,8.6
2010,9,25,0,59.53,99.42,27.35,25.16,30.39,5.06,288.99,8.7
2010,9,26,0,59.62,99.66,27.63,25.08,30.45,3.91,295.09,8.69
2010,9,27,0,56.04,99.77,28.12,24.87,31.76,5.04,273.54,8.81
2010,9,29,0,62.19,99.45,27.64,24.45,31.3,5.6,279.04,9.13
2010,9,30,0,59.52,99.48,28,25.65,31.44,6.17,274.1,8.6
2010,10,3,0,52.35,99.48,26.13,24.13,29.12,4.19,296.63,8.61
2010,10,4,0,50.52,99.55,25.75,23.69,28.46,3.13,320.81,8.68
2010,10,5,0,47.07,99.55,25.41,23.01,28.35,3.73,307.57,8.61
2010,10,6,0,48.86,99.49,25.43,22.82,29.01,3.55,284.56,8.2
2010,10,18,0,66.62,99.76,23.84,21.42,26.82,2.78,54.36,7.93
2010,10,19,0,62.98,99.63,25.34,22.94,29.16,3.5,74.63,7.59
2010,10,21,0,67.46,100.1,23.54,21.33,26.71,5.57,285,7.49
2010,10,23,0,65.45,99.7,22.82,20.34,25.63,2.33,277.22,7.59
2010,10,24,0,62.92,99.76,22.78,21.33,24.92,1.75,285.11,7.46
2010,10,25,0,69.99,99.83,22.54,20.6,25.21,3.88,281.57,7.44
2010,10,30,1,59.18,99.67,20.27,18.47,22.52,2.65,351.51,7.61
2010,10,31,0,59.18,100.12,20.38,18.56,22.75,4.37,49.22,8.11
2010,11,1,0,52.53,100.05,20.32,18.22,23.2,3.93,22.55,7.66
2010,11,2,0,52.39,100.03,20.7,18.38,24.03,2.67,330.14,7.68
2010,11,3,0,57.8,100.35,20.77,18.6,24.13,3.64,49.05,7.72
2010,11,4,0,50.98,100.54,21.11,18.88,24.56,5.42,53.26,8.01
2010,11,5,0,51.94,100.31,21.29,18.38,25.19,3.41,16.86,8.54
2010,11,6,0,49.91,99.89,21.7,19.01,25.48,1.91,318.37,7.99
2010,11,8,0,62.57,99.87,20.7,18.68,23.46,1.59,9.11,7.78
2010,11,9,0,58.21,99.9,20.84,18.22,24.07,3.68,55,7.8
2010,11,10,0,60.37,100.27,21.39,18.19,25.09,3.71,46.69,8.28
2010,11,11,0,51.68,100.19,22.16,19.2,26.18,1.86,28.89,7.92
2010,11,12,0,48.92,99.63,22.07,19.71,25.54,1.13,21.72,8.15
2010,11,17,0,67.1,99.74,22.21,19.65,25.65,3.6,77.98,7.88
2010,11,19,0,59.77,100.32,21.8,19.19,25.6,2.74,24.05,8.04
2010,11,20,0,64.31,99.96,21.2,18.33,25.49,3.05,287.59,7.76
2010,11,22,0,62.67,99.65,19.22,17.22,21.81,1.03,277.46,7.98
2010,11,24,0,66.28,99.76,19.64,17.15,23.02,2.53,205.14,7.78
2010,11,27,0,57.68,100.25,20.56,18.15,23.7,1.34,72.32,8.09
2010,11,28,0,59.76,100.36,20.33,17.89,23.54,2.14,7.74,7.64
2010,11,29,0,59.99,100.26,20.37,18,23.71,2.91,58.42,8.12
2010,12,2,0,62.07,100.33,20.31,18.47,23.61,2.31,56.01,7.62
2010,12,3,0,60.1,100.36,20.81,18.64,24.79,2.96,70.97,7.67
2010,12,6,10,66.5,99.37,17.17,14.95,19.07,4.66,288.07,7.52
2010,12,7,0,58.37,99.8,18.09,16.38,20.03,1.86,30.18,7.75
2010,12,8,0,66.66,100.15,18.18,16.5,20.06,2.11,67.79,7.73
2010,12,13,5,66.88,99.28,13.47,11.13,15.88,7.17,264.14,7.31
2010,12,20,0,74.91,100.62,15.49,14.27,17.24,2.79,40.44,7.31
2010,12,21,0,76.55,100.63,16.1,14.64,18.44,5.38,45.74,7.06
2010,12,22,0,70.23,100.43,16.42,15.03,18.95,4.93,38.17,7.03
2010,12,23,0,73.28,100.12,16.43,14.77,19.27,2.82,321.81,7.28
2010,12,27,0,79.81,100.09,16.57,14.66,19.12,5.39,69.08,7.43
2010,12,29,0,74.25,99.62,16.42,15.09,18.55,7.84,60.25,6.87
2011,1,1,1,64.49,99.93,13.85,12.49,15.65,1.52,37.24,6.3
2011,1,8,1,67.69,100.07,12.32,10.38,14.36,5.2,8.18,6.52
2011,1,9,0,63.65,100.34,13.12,10.88,15.69,3.35,315.32,6.94
2011,1,10,0,57.4,100.36,13.85,11.82,16.36,2.84,5.08,6.76
2011,1,15,0,63.13,99.67,13.25,11.08,15.42,4.9,25.7,6.83
2011,1,18,0,69.15,100.04,13.58,12.5,15.47,7.03,46.97,6.34
2011,1,19,0,61.7,100.06,14.13,12.45,16.73,2.89,315.03,7.6
2011,2,2,0,55.03,100.11,8.94,6.12,10.77,3.27,34.45,7.49
2011,2,6,0,59.61,100.42,12.62,10.56,15.03,2.29,44.83,7.2
2011,2,7,0,64.36,99.88,13.23,11.01,16.09,3.95,35.21,7.02
2011,2,8,0,62.45,99.97,13.77,11.64,16.21,5.11,35.1,7.23
2011,2,9,0,65.99,99.64,14.03,12.34,16.8,3.52,284.51,7.29
2011,2,11,0,54.03,99.92,11.7,9.5,13.78,4.35,32.97,7.53
2011,2,23,2,75.29,99.53,14.95,12.84,17.44,2.67,113.29,7.2
2011,2,26,1,73.95,99.06,14.05,11.62,16.49,6.22,267.97,6.66
2011,3,1,0,76.44,100.2,14.48,12,17.42,3.38,287.06,6.55
2011,3,2,0,73.11,100.46,15.45,13.19,18.11,2.44,304.74,6.79
2011,3,3,0,69.32,100.46,16.34,13.17,19.64,3.01,9.1,6.77
2011,3,4,0,69.89,100.25,16.5,14.17,19.89,2.33,305.3,7.2
2011,3,5,0,79.14,99.96,15.82,13.62,18.55,3.92,63.23,7.74
2011,3,11,0,62.93,99.86,10.31,8.05,12.4,2.47,48.45,7.39
2011,3,12,0,60.45,100.48,11.95,9.53,14.56,4.35,33.85,7.24
2011,3,13,0,60.05,100.79,12.95,10.39,15.54,3.35,1.2,6.78
2011,3,15,0,68.31,101.01,15.34,12.91,18.46,2.59,64.85,6.78
2011,3,16,0,60.07,100.77,16.01,12.34,19.53,1.56,35.33,7.42
2011,3,17,0,62.92,100.38,16.89,13.98,20.64,1.85,298.14,7.52
2011,3,21,1,75.18,99.54,15.4,12.91,18.38,6.24,277.85,7.53
2011,3,23,3,61.23,99.82,14.58,12.53,16.42,3.54,342.95,8.18
2011,3,24,2,59.34,99.68,13.76,12.21,15.13,4.95,22.56,7.57
2011,3,25,0,55.69,100.19,14.69,11.67,17.51,4.83,358.54,7.75
2011,3,26,0,61.42,100.54,15.47,12.83,18.91,3.89,278.39,7.59
2011,3,29,0,75.87,100.28,16.04,13.89,18.56,2.94,280.54,7.93
2011,3,30,0,73.87,100.27,16.34,14.31,18.8,1.62,324.33,7.06
2011,3,31,0,70.14,100.06,17.27,14.5,20.51,3.43,35.88,7.17
2011,4,1,0,62.09,99.63,19.28,15.94,22.88,4.07,59.77,7.3
2011,4,5,1,71,99.31,15.81,13.72,18.4,2.91,278.94,7.69
2011,4,6,0,73.44,99.39,16.52,14.2,19.07,3.04,263.64,8.09
2011,4,8,0,69.17,99.42,16.84,14.86,19.3,3.07,276.72,7.77
2011,4,9,0,75.93,99.31,17.03,14.57,19.9,8.77,254.13,8.21
2011,4,12,1,52.48,99.11,14.19,11.55,16.35,7.15,311.85,7.46
2011,4,13,0,56.97,99.9,15.49,12.39,18.61,3.17,272.22,7.55
2011,4,14,0,62.31,99.81,16.59,13.96,19.82,2.33,169.45,8.09
2011,4,15,0,67.53,99.62,17.23,13.52,20.79,1.97,209.76,8.14
2011,4,17,0,66.06,99.64,19.87,16.28,24.46,3.13,80.95,8.2
2011,4,19,1,72.41,99.06,17.01,14.47,19.26,7.32,262.51,8.06
2011,4,23,0,72.04,99.35,17.21,14.78,20.03,4.39,266.58,8.25
2011,4,25,0,68.87,99.54,17.42,14.65,20.56,4.6,291.49,7.88
2011,4,26,0,70.84,99.58,18.1,14.87,21.33,3.16,291.37,7.56
2011,4,29,0,73.03,98.62,18.58,16.07,21.6,2.43,307.95,7.46
2011,4,30,1,78.65,98.93,18.09,15.97,21.07,4.08,277.62,7.74
2011,5,2,0,71.12,99.31,19.4,16.71,23.08,3.87,139.73,7.83
2011,5,5,0,72.19,99.3,20.09,17.04,23.77,5.67,264.86,8.11
2011,5,6,1,77.23,99.41,19.11,17.02,21.77,5.8,267.04,8.1
2011,5,7,0,68.38,99.51,19.34,16.47,21.88,2.64,322.56,8.14
2011,5,8,0,61.96,99.6,19.21,16.16,22.38,3.52,305.13,8.55
2011,5,10,0,66.06,99.47,19.66,16.18,23.08,4.42,277.92,8.59
2011,5,11,0,59.9,99.24,19.86,16.3,23.89,2.85,228.31,8.93
2011,5,16,0,65.08,99.85,20.3,16.96,23.51,2.86,9.25,8.61
2011,5,21,0,67.26,99.52,21.15,18.01,24.54,5.21,276.69,8.51
2011,5,22,0,64.35,99.51,22.05,18.52,25.63,4.23,299.86,8.22
2011,5,23,0,60.85,99.59,22.9,19,26.68,3.15,322.42,8.5
2011,5,24,0,60.78,99.67,23.82,19.9,28.21,3.22,301.65,8.75
2011,5,25,0,61.06,99.52,24.21,20.64,28.03,4.31,288.06,8.88
2011,5,28,1,70.85,99.27,22.77,20.14,26.02,3.96,220.84,8.88
2011,5,30,1,69.6,99.71,21.74,18.91,24.53,1.98,286.03,8.9
2011,5,31,0,69.52,99.74,22.34,19.51,25.17,2.41,297.92,9
2011,6,1,0,69.1,99.48,22.69,19.84,25.8,5.89,273.7,9.11
2011,6,2,0,69.57,99.37,23.38,19.83,26.83,4,268.52,8.8
2011,6,3,0,68.96,99.47,23.82,20.45,26.99,3.27,278.51,8.41
2011,6,4,0,66.93,99.39,24.38,20.73,27.78,3.38,275.57,8.92
2011,6,5,0,66.07,99.2,24.77,21.56,27.76,2.44,295.33,8.88
2011,6,6,0,64.45,99.19,25.64,22.17,29.09,3.75,287.73,8.92
2011,6,7,0,57.84,99.26,26.65,22.89,30.31,3.84,289.21,8.92
2011,6,8,0,60.24,99.3,27.04,23.61,30.44,4.52,285.99,8.67
2011,6,10,0,58.02,98.73,27.15,22.99,30.64,6.23,270.83,8.33
2011,6,11,0,65.81,98.6,24.92,22.44,27.98,8.3,267.79,8.53
2011,6,12,0,67.85,98.85,24.87,22.33,28.17,6.84,259.94,8.86
2011,6,13,4,70.42,98.92,23.61,21.31,26.47,7.31,257.53,8.9
2011,6,14,1,66.16,99.15,24.07,21.51,26.89,5.18,263.36,8.91
2011,6,15,0,65.13,99.51,24.28,21.27,27.32,2.16,289.65,9.11
2011,6,16,0,66.37,99.55,24.31,21.79,27.64,4.77,275.97,8.6
2011,6,17,0,65.07,99.43,24.1,20.71,27.71,5.21,274.07,8.64
2011,6,18,0,65.45,99.25,24.67,21.39,27.98,5.42,263.05,8.69
2011,6,19,0,65.22,99.14,25.17,21.2,28.72,4.46,274.07,8.93
2011,6,20,0,61.21,99.15,26.67,22.99,29.98,3.95,287.08,9.4
2011,6,21,0,55.7,99.28,28.02,23.82,31.88,3.84,294.01,9.04
2011,6,22,0,55.45,99.17,28.56,24.8,32.95,4.31,335.86,8.67
2011,6,23,0,46.25,98.94,28.67,24.58,32.86,3.74,319.38,8.59
2011,6,24,0,49.62,98.84,28.54,24.26,32.78,3.39,331.08,8.46
2011,6,25,0,53.9,98.71,28.14,24.26,32.22,4.3,272.87,8.95
2011,6,26,0,63.77,98.55,26.92,23.29,30.64,4.49,259.7,9.03
2011,6,27,0,62.43,98.51,26.49,23.93,29.49,2.5,346.6,8.28
2011,6,28,0,55.83,98.68,26.49,24.17,28.95,3.68,320.56,8.79
2011,6,29,0,58.32,98.98,25.03,22.69,27.99,5.69,261.86,9.04
2011,6,30,0,58.81,99.18,25.51,22.26,29.19,5.76,273.89,9.03
2011,7,1,0,57.87,99.13,25.47,22.36,28.77,5.3,265.64,9.13
2011,7,2,0,64.03,99.04,26.21,22.77,29.99,5.12,270.93,9.04
2011,7,3,0,63.59,99.13,26.77,23.33,30.5,4.81,280.91,9.04
2011,7,4,0,61.61,99.08,25.79,22.87,29.18,7,266.42,9.06
2011,7,5,0,59.94,99.02,26.41,21.91,30.26,2.61,270.32,8.97
2011,7,6,0,60.37,99,26.93,23.75,30.3,3.12,268.3,9.22
2011,7,7,0,58.08,99.07,27.59,24.05,31.11,4.36,267.04,9.27
